Brain_Region,Loading
"A7pc, postcentral area 7,Right",0.20550660986955976
"cCunG, caudal cuneus gyrus,Left",0.191454829375288
"A40rv, rostroventral area 40(PFop),Left",0.17649194791848144
"aSTS, anterior superior temporal sulcus,Left",0.16238129699315515
"A20rv, rostroventral area 20,Left",0.15222114089325137
"A35/36r, rostral area 35/36,Right",0.14486374995369974
"A24rv, rostroventral area 24,Right",0.1445254630033864
"A22c, caudal area 22,Right",0.14109222857198558
"cLinG, caudal lingual gyrus,Right",0.134811913787697
"cTtha, caudal temporal thalamus,Right",0.13303618740938578
