Brain_Region,Loading
"A8dl, dorsolateral area 8,Left",0.1802992347721037
"A7m, medial area 7(PEp),Left",0.17115167787310717
"A7pc, postcentral area 7,Left",0.16055294503057124
"mPMtha, pre-motor thalamus,Right",0.15609378431666077
"TI, area TI(temporal agranular insular cortex),Left",0.15008098018894725
"A37elv, extreme lateroventral area37,Right",0.14811270080630837
"A7m, medial area 7(PEp),Right",0.14785677096516367
"Otha, occipital thalamus,Left",0.1454043276943762
"A9/46d, dorsal area 9/46,Right",0.13685982883163908
"A7r, rostral area 7,Right",0.13671269358263324
