Brain_Region,Loading
"A8m, medial area 8,Right",0.5609751738535611
"A9m,medial area 9,Right",0.3819164965820222
"A9l, lateral area 9,Left",0.3523742835501974
"A9/46d, dorsal area 9/46,Left",0.3332818719917197
"A6dl, dorsolateral area 6,Right",0.2149297325229439
"A6m, medial area 6,Right",0.18313283005449757
"A10m, medial area 10,Left",0.13497026799871834
"A9m,medial area 9,Left",0.08583279016931913
"A23v, ventral area 23,Left",0.0823154427853002
"lAmyg, lateral amygdala,Right",0.07754879406092194
