Brain_Region,Loading
"A9m,medial area 9,Left",0.3355088008292593
"A10m, medial area 10,Right",0.29806176317952776
"A9l, lateral area 9,Left",0.26798995080585897
"A9l, lateral area 9,Right",0.2359186636739691
"A8dl, dorsolateral area 8,Left",0.16740768722489296
"A37vl, ventrolateral area 37,Left",0.1577519671581443
"A8dl, dorsolateral area 8,Right",0.12796391206573507
"A20il, intermediate lateral area 20,Left",0.1262289892031823
"A4hf, area 4(head and face region),Left",0.12492961388249427
"A8m, medial area 8,Left",0.12390354592647532
