Brain_Region,Loading
"A9m,medial area 9,Left",0.22414102764144492
"A10m, medial area 10,Right",0.19051362837635807
"A6dl, dorsolateral area 6,Left",0.17956300381130222
"A11m, medial area 11,Left",0.16933474888969352
"A35/36r, rostral area 35/36,Left",0.16519873922841574
"A9m,medial area 9,Right",0.15736506500664635
"A21c, caudal area 21,Left",0.1512220928911269
"msOccG, medial superior occipital gyrus,Left",0.14757100858883432
"A6vl, ventrolateral area 6,Right",0.1457937961766868
"dId, dorsal dysgranular insula,Right",0.1434767311466272
