Brain_Region,Loading
"A38l, lateral area 38,Left",0.22043319796299088
"A1/2/3ll, area1/2/3 (lower limb region),Right",0.19294139746335015
"vIa, ventral agranular insula,Left",0.1626529152815399
"A6cvl, caudal ventrolateral area 6,Right",0.15876721314446043
"lAmyg, lateral amygdala,Right",0.1547879967305837
"A8vl, ventrolateral area 8,Right",0.1532027427477315
"dlPu, dorsolateral putamen,Left",0.14762672332263238
"A31, area 31 (Lc1),Left",0.1454567318436147
Unnamed: 0,0.14269020602484395
"A32sg, subgenual area 32,Left",0.13472357937097204
