Brain_Region,Loading
"A9m,medial area 9,Left",0.41341862460933315
"A6dl, dorsolateral area 6,Right",0.20486400640965763
"A9m,medial area 9,Right",0.16456583710353337
"iOccG, inferior occipital gyrus,Left",0.15382346657409696
"A10m, medial area 10,Right",0.1486643379829155
"A28/34, area 28/34 (EC, entorhinal cortex),Right",0.14799541291591592
"A2, area 2,Right",0.14530760507664944
"A12/47l, lateral area 12/47,Left",0.13727846119061582
"TI, area TI(temporal agranular insular cortex),Right",0.13307643785070958
"A1/2/3tru, area1/2/3(trunk region),Left",0.1248115368815878
