Brain_Region,Loading
"lsOccG, lateral superior occipital gyrus,Left",0.1927679012348279
"A20iv, intermediate ventral area 20,Right",0.1881923546027046
"vmPOS,ventromedial parietooccipital sulcus,Right",0.18713481065449952
"A20iv, intermediate ventral area 20,Left",0.18244944654278766
"A24rv, rostroventral area 24,Right",0.16723161873618758
"rCunG, rostral cuneus gyrus,Right",0.15926858751726097
"lsOccG, lateral superior occipital gyrus,Right",0.15199035290796645
"A12/47l, lateral area 12/47,Left",0.14967230606123005
"vmPOS,ventromedial parietooccipital sulcus,Left",0.14700052106687977
"msOccG, medial superior occipital gyrus,Right",0.14222805065482746
