Brain_Region,Loading
"A20cv, caudoventral of area 20,Right",0.17946372747766956
"cpSTS, caudoposterior superior temporal sulcus,Right",0.17186519870391004
"A9l, lateral area 9,Right",0.168791976549756
"mPMtha, pre-motor thalamus,Right",0.16132260855540995
"OPC, occipital polar cortex,Right",0.1533159128063122
"iOccG, inferior occipital gyrus,Right",0.14812569543275297
"A23v, ventral area 23,Left",0.14804675389289715
"A38l, lateral area 38,Right",0.14743981796717323
"A39rv, rostroventral area 39(PGa),Right",0.13837794246665358
"A23d, dorsal area 23,Right",0.13638598276883834
