Brain_Region,Loading
"A7c, caudal area 7,Left",0.1698642199447957
"A40rd, rostrodorsal area 40(PFt),Left",0.15708047663320526
"A20il, intermediate lateral area 20,Right",0.15262637636528475
Unnamed: 0,0.1440165941644581
"A31, area 31 (Lc1),Left",0.13992909547127558
"mPMtha, pre-motor thalamus,Left",0.131710280209207
"A23d, dorsal area 23,Left",0.131219070157837
"A20cv, caudoventral of area 20,Right",0.1309415784135251
"A24rv, rostroventral area 24,Right",0.12533648910930315
"A41/42, area 41/42,Left",0.12307377977831808
