Brain_Region,Loading
"A6dl, dorsolateral area 6,Right",0.36287891211014894
"A6dl, dorsolateral area 6,Left",0.35411772333996966
"A9m,medial area 9,Right",0.31219827232003056
"A9l, lateral area 9,Right",0.2679582274026342
"A8m, medial area 8,Left",0.24997099917733204
"A8dl, dorsolateral area 8,Left",0.19571650674677152
"A9/46d, dorsal area 9/46,Left",0.1923713853295564
"A8m, medial area 8,Right",0.13248988051600102
"A20cv, caudoventral of area 20,Right",0.1280844940148709
"A20cl, caudolateral of area 20,Right",0.1270053069748232
