Brain_Region,Loading
"A9l, lateral area 9,Right",0.3283612830170447
"A9l, lateral area 9,Left",0.28447556447375877
"A6m, medial area 6,Left",0.20201027118263765
"A10m, medial area 10,Right",0.17743269877950682
"rpSTS, rostroposterior superior temporal sulcus,Right",0.14957915062713045
"A8m, medial area 8,Right",0.14844085208116012
"A45c, caudal area 45,Left",0.146705821918753
"A20il, intermediate lateral area 20,Left",0.1292855271267512
"A40rd, rostrodorsal area 40(PFt),Right",0.12923333144875018
"A6cdl, caudal dorsolateral area 6,Right",0.12351511314913743
