Brain_Region,Loading
"cCunG, caudal cuneus gyrus,Left",0.17103003307666848
"cLinG, caudal lingual gyrus,Left",0.15786321124419003
"TL, area TL (lateral PPHC, posterior parahippocampal gyrus),Right",0.15374911124828217
"A23d, dorsal area 23,Left",0.14956792520644233
"A20il, intermediate lateral area 20,Right",0.14757931602315316
"A6m, medial area 6,Left",0.14020420698189195
"A1/2/3tru, area1/2/3(trunk region),Left",0.13593148376247083
"A37elv, extreme lateroventral area37,Left",0.13277211526911611
"A38l, lateral area 38,Right",0.13062397888091412
"A45c, caudal area 45,Left",0.1232973505106074
