Brain_Region,Loading
"A8dl, dorsolateral area 8,Right",0.20860891328706355
"A4t, area 4(trunk region),Left",0.17053288759602855
"A4t, area 4(trunk region),Right",0.16972198021766277
"A21c, caudal area 21,Left",0.15547813088586432
"A6dl, dorsolateral area 6,Right",0.15340166679513478
"A28/34, area 28/34 (EC, entorhinal cortex),Right",0.1497383826326375
"V5/MT+, area V5/MT+,Right",0.1484375233537437
"PPtha, posterior parietal thalamus,Right",0.14546569852705407
"mAmyg, medial amygdala,Right",0.14402631227487553
"dIg, dorsal granular insula,Right",0.13923070049438394
