Brain_Region,Loading
"Stha, sensory thalamus,Left",0.17539047520055662
"A6cdl, caudal dorsolateral area 6,Left",0.16482445504860266
"A40c, caudal area 40(PFm),Left",0.16125749376664703
"A38l, lateral area 38,Left",0.15344241583280196
"A7r, rostral area 7,Left",0.14593681442839226
"lAmyg, lateral amygdala,Left",0.14419508963135635
"A40rd, rostrodorsal area 40(PFt),Right",0.13962453881976727
"rCunG, rostral cuneus gyrus,Right",0.13687022620980932
"A44op, opercular area 44,Left",0.13568398562293973
"A35/36c, caudal area 35/36,Left",0.12937918102564855
