Brain_Region,Loading
"A41/42, area 41/42,Right",0.21604972683530632
"A13, area 13,Left",0.21593070600617548
"A6vl, ventrolateral area 6,Left",0.1713084949231453
"A6cdl, caudal dorsolateral area 6,Right",0.16579057608430653
"A12/47o, orbital area 12/47,Left",0.16067941764713164
"dmPOS, dorsomedial parietooccipital  sulcus(PEr) ,Left",0.16012641401359762
"A9l, lateral area 9,Left",0.15360202142053778
"A6dl, dorsolateral area 6,Right",0.15125603217005043
"A20cv, caudoventral of area 20,Right",0.14932567386333534
"A37elv, extreme lateroventral area37,Right",0.14930269479518338
