Brain_Region,Loading
"A10m, medial area 10,Right",0.2123823479302397
"A44d,dorsal area 44,Right",0.19418893687850713
"A9m,medial area 9,Right",0.17607444659775168
"vmPu, ventromedial putamen,Left",0.16555382245077857
"msOccG, medial superior occipital gyrus,Right",0.16140435552081978
"rpSTS, rostroposterior superior temporal sulcus,Left",0.14847817487531004
"A46, area 46,Left",0.1477913332871478
"vIa, ventral agranular insula,Right",0.1441517995779255
"A4ll, area 4, (lower limb region),Right",0.1413971574222321
"A8m, medial area 8,Left",0.13915432482050388
