Brain_Region,Loading
"A4t, area 4(trunk region),Left",0.18584549728762342
"A31, area 31 (Lc1),Right",0.1678309305032547
"A6m, medial area 6,Left",0.16296898659064693
"A8m, medial area 8,Left",0.16114807389927904
"A22r, rostral area 22,Right",0.16079133787847316
"A1/2/3ll, area1/2/3 (lower limb region),Right",0.1592403367294447
"A11m, medial area 11,Left",0.159166754275998
"A22r, rostral area 22,Left",0.15687412728110314
"A41/42, area 41/42,Left",0.14812830610820002
"A46, area 46,Left",0.1419890770052544
