Brain_Region,Loading
"A10m, medial area 10,Right",0.22628575253564176
"A10m, medial area 10,Left",0.21124964760995082
"A8dl, dorsolateral area 8,Left",0.198082207253875
"A8dl, dorsolateral area 8,Right",0.1689606433371115
"cHipp, caudal hippocampus,Right",0.1640619898050173
"A6dl, dorsolateral area 6,Left",0.16196707637986893
"A44v, ventral area 44,Left",0.15864457316341826
"TL, area TL (lateral PPHC, posterior parahippocampal gyrus),Right",0.1548478688674677
"A20r, rostral area 20,Left",0.15187352361518758
"A9m,medial area 9,Right",0.14873109598920922
