Brain_Region,Loading
"A9l, lateral area 9,Right",0.47094162162803
"A9/46d, dorsal area 9/46,Left",0.33716181234225795
"A10m, medial area 10,Right",0.27891982550629474
"A6dl, dorsolateral area 6,Right",0.2515188319174707
"A9m,medial area 9,Left",0.21361349715837552
"A6dl, dorsolateral area 6,Left",0.18816623209363267
"A39rv, rostroventral area 39(PGa),Right",0.1321188671309094
"A8dl, dorsolateral area 8,Right",0.11642743782499963
"dId, dorsal dysgranular insula,Right",0.11347725879936606
"A32p, pregenual area 32,Right",0.1124615116311541
