Brain_Region,Loading
"IFS, inferior frontal sulcus,Left",0.20620614112840352
"A46, area 46,Left",0.20019905917117936
"A31, area 31 (Lc1),Right",0.19764098912559017
"cLinG, caudal lingual gyrus,Right",0.18145306467097289
"A38m, medial area 38,Left",0.16133250652436046
"A37dl, dorsolateral area37,Left",0.1578476641694327
"A12/47l, lateral area 12/47,Left",0.15487999090736798
"A20iv, intermediate ventral area 20,Right",0.154497860651907
"A46, area 46,Right",0.14244649195198442
"A9m,medial area 9,Right",0.1381228809786209
