Brain_Region,Loading
"A44d,dorsal area 44,Left",0.22516226765612563
"A39rv, rostroventral area 39(PGa),Right",0.17769874663904198
"A9/46d, dorsal area 9/46,Right",0.16738358101658565
"A9/46d, dorsal area 9/46,Left",0.15798897542295992
"A38m, medial area 38,Left",0.15249076027706127
"A12/47l, lateral area 12/47,Left",0.1491623370989801
"A23v, ventral area 23,Left",0.14658886256841647
"A4t, area 4(trunk region),Right",0.14487804719990888
"mPMtha, pre-motor thalamus,Right",0.14318009108568505
"TI, area TI(temporal agranular insular cortex),Right",0.14061077828225796
