Brain_Region,Loading
"IFJ, inferior frontal junction,Left",0.2415954753365726
"A13, area 13,Left",0.20891454866743522
"A8m, medial area 8,Left",0.19456323329098965
"A44d,dorsal area 44,Left",0.19090880475047925
"A44v, ventral area 44,Left",0.1595681572637889
"A7ip, intraparietal area 7(hIP3),Right",0.15437152143701954
"A45c, caudal area 45,Left",0.13968390309559034
"A9l, lateral area 9,Left",0.13745639488915815
"A12/47l, lateral area 12/47,Right",0.13694364787633637
"A4t, area 4(trunk region),Left",0.13056692804716713
