Brain_Region,Loading
"Stha, sensory thalamus,Right",0.32428881932696935
"A5m, medial area 5(PEm),Right",0.2642926534116453
"A22r, rostral area 22,Right",0.22073922700614118
"A5m, medial area 5(PEm),Left",0.20776760759828228
"vmPu, ventromedial putamen,Left",0.19895019716168968
"A23c, caudal area 23,Left",0.17318590821213464
"A8vl, ventrolateral area 8,Left",0.16799776731091842
"A4tl, area 4(tongue and larynx region),Left",0.16157848220593113
"cTtha, caudal temporal thalamus,Right",0.1582246707367574
"aSTS, anterior superior temporal sulcus,Right",0.15417863254656822
