Brain_Region,Loading
"A9/46v, ventral area 9/46 ,Right",0.22770019109026307
"A6vl, ventrolateral area 6,Right",0.18815381396069725
"A4hf, area 4(head and face region),Left",0.16782586101852842
"A1/2/3tonIa, area 1/2/3(tongue and larynx region),Left",0.16535225105801785
"dIa, dorsal agranular insula,Left",0.16058524544082717
"rCunG, rostral cuneus gyrus,Right",0.15485602597795461
"cpSTS, caudoposterior superior temporal sulcus,Right",0.15358391729576149
"A24rv, rostroventral area 24,Right",0.14875227477373631
"A20cl, caudolateral of area 20,Right",0.1456456388878004
"A46, area 46,Right",0.14556032269483068
