Brain_Region,Loading
"A6dl, dorsolateral area 6,Right",0.3301376091866724
"A8m, medial area 8,Left",0.267910931006897
"A8m, medial area 8,Right",0.16313897587529821
"A23c, caudal area 23,Right",0.1514863423357478
"A9/46d, dorsal area 9/46,Left",0.14378298510978996
"GP, globus pallidus,Right",0.13807292494778492
"A6m, medial area 6,Right",0.13236203642638905
"A32p, pregenual area 32,Left",0.13176349331000986
"A9/46d, dorsal area 9/46,Right",0.13003575070146353
"A9l, lateral area 9,Right",0.12726711664678267
