Brain_Region,Loading
"A45r, rostral area 45,Left",0.34868740587668046
"A44op, opercular area 44,Right",0.26915399879155383
"A11l, lateral area 11,Left",0.23416230483875358
"A44v, ventral area 44,Left",0.21969060570618504
"A11l, lateral area 11,Right",0.2105718219130258
"A45c, caudal area 45,Left",0.19601587295506137
"dmPOS, dorsomedial parietooccipital  sulcus(PEr) ,Right",0.18313391793455633
"A1/2/3tonIa, area 1/2/3(tongue and larynx region),Left",0.16186578733148912
"A44v, ventral area 44,Right",0.15259668709671872
"A7ip, intraparietal area 7(hIP3),Left",0.15185201789588695
