Brain_Region,Loading
"A44v, ventral area 44,Left",0.39911347847943757
"A44op, opercular area 44,Right",0.295478007219713
"A45r, rostral area 45,Left",0.2202856908218788
"A11m, medial area 11,Left",0.17245256892414582
"A4hf, area 4(head and face region),Left",0.15613611941876124
"dCa, dorsal caudate,Left",0.15077138227015852
"A12/47o, orbital area 12/47,Right",0.1476834283705959
"A39rv, rostroventral area 39(PGa),Left",0.14420640067201265
"rLinG, rostral lingual gyrus,Left",0.13602709356306247
"A37dl, dorsolateral area37,Right",0.1351931667710113
