Brain_Region,Loading
"A9/46d, dorsal area 9/46,Left",0.23563262749000646
"A8dl, dorsolateral area 8,Left",0.1767527584464202
"cCunG, caudal cuneus gyrus,Left",0.17233687592973573
"A39rv, rostroventral area 39(PGa),Left",0.15125591546672112
"A6vl, ventrolateral area 6,Right",0.14707960313340085
"vmPu, ventromedial putamen,Left",0.1438672834657398
"A38m, medial area 38,Left",0.13984295829994461
"A22c, caudal area 22,Left",0.1348387386020675
"GP, globus pallidus,Left",0.1297980335617942
"A4tl, area 4(tongue and larynx region),Right",0.12291065220349837
