Brain_Region,Loading
"A4ul, area 4(upper limb region),Right",0.2796258739395001
"A7m, medial area 7(PEp),Right",0.26071743775589834
"A2, area 2,Right",0.24430474356168855
"aSTS, anterior superior temporal sulcus,Right",0.21791176739988438
"A45c, caudal area 45,Right",0.21131259022677298
"A6cvl, caudal ventrolateral area 6,Right",0.19498217926443095
"A4t, area 4(trunk region),Right",0.19101224684733675
"dId, dorsal dysgranular insula,Right",0.18551063406059085
"rCunG, rostral cuneus gyrus,Right",0.15428414817761116
"A39rv, rostroventral area 39(PGa),Right",0.15358103600172635
