Brain_Region,Loading
"A9/46v, ventral area 9/46 ,Left",0.41127635947715274
"A8vl, ventrolateral area 8,Right",0.20367282749683208
"A5m, medial area 5(PEm),Right",0.20345715232936773
"A10l, lateral area10,Right",0.20124887307813683
"IFJ, inferior frontal junction,Left",0.1938415383562443
"A38l, lateral area 38,Right",0.1838101695501171
"A44d,dorsal area 44,Right",0.18270899427404028
"rCunG, rostral cuneus gyrus,Right",0.17507843989537394
"A20cv, caudoventral of area 20,Left",0.14310097362113725
"A10l, lateral area10,Left",0.13106653063474263
