Brain_Region,Loading
"aSTS, anterior superior temporal sulcus,Right",0.2009034082378722
"A38l, lateral area 38,Left",0.1765475663557758
"A8m, medial area 8,Left",0.17186923531942197
"A45c, caudal area 45,Right",0.16819703021390753
"A24cd, caudodorsal area 24,Left",0.16413466294162407
"G, hypergranular insula,Left",0.1582201186273115
"A9/46d, dorsal area 9/46,Right",0.157320251684713
"A8dl, dorsolateral area 8,Right",0.1565578178020961
"A1/2/3tru, area1/2/3(trunk region),Right",0.1473532693553989
"A4t, area 4(trunk region),Right",0.14688734201852807
