Brain_Region,Loading
"A14m, medial area 14,Left",0.2806645571012307
"A11m, medial area 11,Left",0.25306222404119555
"A44v, ventral area 44,Left",0.24656853744370277
"A45c, caudal area 45,Right",0.19644889846722147
"A44op, opercular area 44,Left",0.1800763366133795
"A44v, ventral area 44,Right",0.17918223096605407
"rTtha, rostral temporal thalamus,Left",0.1513633966873552
"A10l, lateral area10,Right",0.14737896172175258
"A7c, caudal area 7,Right",0.1335006098837308
"A22c, caudal area 22,Left",0.1325203083693343
