Brain_Region,Loading
"A9m,medial area 9,Left",0.2724504288404912
"A8dl, dorsolateral area 8,Right",0.24657062606717178
"A10m, medial area 10,Right",0.20784602130546162
"A9/46d, dorsal area 9/46,Left",0.1761274902291329
"A8dl, dorsolateral area 8,Left",0.16973601847597022
"iOccG, inferior occipital gyrus,Right",0.1689010544277155
"A9/46d, dorsal area 9/46,Right",0.16867649799926882
"A37dl, dorsolateral area37,Right",0.16320134572567502
"dId, dorsal dysgranular insula,Left",0.15439579732786862
"A32sg, subgenual area 32,Right",0.15360090041357705
