Brain_Region,Loading
"A6cvl, caudal ventrolateral area 6,Left",0.17948333230493604
"A4tl, area 4(tongue and larynx region),Right",0.14496165983887807
"A6m, medial area 6,Left",0.14404559851798435
"A1/2/3tonIa, area 1/2/3(tongue and larynx region),Left",0.13095837135757796
"A45c, caudal area 45,Left",0.1254422433851778
"A44op, opercular area 44,Left",0.12466116850920896
"TH, area TH (medial PPHC),Left",0.12438906863075508
"A6m, medial area 6,Right",0.12261981801545256
"A44op, opercular area 44,Right",0.11944465069601246
"A1/2/3tonIa, area 1/2/3(tongue and larynx region),Right",0.11896635112553418
