Brain_Region,Loading
"A38m, medial area 38,Left",0.18642457292673087
"A40c, caudal area 40(PFm),Right",0.16809054025421294
"dCa, dorsal caudate,Right",0.1670874065691589
"A35/36c, caudal area 35/36,Left",0.16065743482495573
"rpSTS, rostroposterior superior temporal sulcus,Left",0.1540954935054742
"mAmyg, medial amygdala,Left",0.15163426797516755
"A20iv, intermediate ventral area 20,Left",0.14245923246145709
"A37dl, dorsolateral area37,Left",0.1394383906416447
"A44v, ventral area 44,Right",0.12842300387198663
"A20iv, intermediate ventral area 20,Right",0.12744451763015685
