Brain_Region,Loading
"A20il, intermediate lateral area 20,Right",0.24551532716821736
"lAmyg, lateral amygdala,Right",0.18414340796867126
"A37dl, dorsolateral area37,Left",0.17951151087506453
Unnamed: 0,0.1779936732210067
"A6cdl, caudal dorsolateral area 6,Left",0.15777112413647093
"A23v, ventral area 23,Left",0.1553664510806811
"TI, area TI(temporal agranular insular cortex),Left",0.14691613850953708
"A20cv, caudoventral of area 20,Right",0.14248514795979572
"A20r, rostral area 20,Left",0.1372606485658726
"A23c, caudal area 23,Right",0.13547174891477767
