Brain_Region,Loading
"A5m, medial area 5(PEm),Left",0.15980772510023694
"A39c, caudal area 39(PGp),Right",0.147201036396589
"A9/46v, ventral area 9/46 ,Right",0.13946218489781667
"A39rv, rostroventral area 39(PGa),Left",0.1349546381936947
"mOccG, middle occipital gyrus,Right",0.13059035120683507
"A23c, caudal area 23,Right",0.12681195617503394
"A37vl, ventrolateral area 37,Right",0.1237305884027418
"A6vl, ventrolateral area 6,Right",0.12302351666746242
"A23c, caudal area 23,Left",0.11811029800021353
"A7r, rostral area 7,Right",0.11781955401491435
