Brain_Region,Loading
"A22c, caudal area 22,Left",0.20386977453439611
"vId/vIg, ventral dysgranular and granular insula,Left",0.2007204885895153
"A39rd, rostrodorsal area 39(Hip3),Right",0.18813817618976234
"A11m, medial area 11,Right",0.18318675865339143
"TI, area TI(temporal agranular insular cortex),Left",0.18238668889087242
"cCunG, caudal cuneus gyrus,Right",0.14494483087245486
"A24cd, caudodorsal area 24,Left",0.1441782369289387
"lAmyg, lateral amygdala,Right",0.1423724830202357
"A20cl, caudolateral of area 20,Left",0.13689741947497872
"A35/36r, rostral area 35/36,Left",0.12588641162346267
