Brain_Region,Loading
"A37vl, ventrolateral area 37,Left",0.1378763107968359
"A9/46v, ventral area 9/46 ,Left",0.1327034272312643
"vId/vIg, ventral dysgranular and granular insula,Right",0.131551211717053
"A12/47o, orbital area 12/47,Left",0.12722074532534197
"A5l, lateral area 5,Right",0.11778893464381142
"TE1.0 and TE1.2,Left",0.11751075562764063
"A24rv, rostroventral area 24,Left",0.11622168034981227
"A10l, lateral area10,Left",0.11553058573825581
"A41/42, area 41/42,Right",0.11316927051249144
"A20rv, rostroventral area 20,Right",0.11273674624507617
