Brain_Region,Loading
"A10l, lateral area10,Right",0.16831370947039212
"A11m, medial area 11,Right",0.16568185227442556
"rCunG, rostral cuneus gyrus,Right",0.16140019518945528
"vmPOS,ventromedial parietooccipital sulcus,Right",0.15878930283930093
"rCunG, rostral cuneus gyrus,Left",0.1548404800251932
"A38m, medial area 38,Right",0.14955232217904937
"vmPOS,ventromedial parietooccipital sulcus,Left",0.14763191992354327
"A20r, rostral area 20,Right",0.14715225697879958
"A4t, area 4(trunk region),Right",0.1422176277883708
"PPtha, posterior parietal thalamus,Left",0.1406573149935512
