Brain_Region,Loading
"A11l, lateral area 11,Right",0.18895424332361527
"A45r, rostral area 45,Left",0.18156791377884596
"A12/47o, orbital area 12/47,Right",0.17806330878137594
"A13, area 13,Left",0.153577475078
"mAmyg, medial amygdala,Right",0.15343700165702695
"dmPOS, dorsomedial parietooccipital  sulcus(PEr) ,Right",0.13839163293205728
"A35/36r, rostral area 35/36,Right",0.13776695643924913
"dmPOS, dorsomedial parietooccipital  sulcus(PEr) ,Left",0.13433125371315133
"A4hf, area 4(head and face region),Right",0.13373681806968815
"A5l, lateral area 5,Left",0.13047244509198916
