Brain_Region,Loading
"A9/46d, dorsal area 9/46,Right",0.2078184795320511
"aSTS, anterior superior temporal sulcus,Left",0.16195088255468545
"A20r, rostral area 20,Right",0.15751915391237367
"A1/2/3ulhf, area 1/2/3(upper limb, head and face region),Left",0.14423604038589802
"A20rv, rostroventral area 20,Left",0.14157290537549788
"A21r, rostral area 21,Right",0.1380641735632099
"rHipp, rostral hippocampus,Left",0.13629184400694946
"A20iv, intermediate ventral area 20,Left",0.1358082673620812
"A22c, caudal area 22,Right",0.1342204637201294
"mAmyg, medial amygdala,Left",0.13343322984823588
