Brain_Region,Loading
"A28/34, area 28/34 (EC, entorhinal cortex),Right",0.18961242266127307
"rHipp, rostral hippocampus,Right",0.1737757570731409
"A45r, rostral area 45,Right",0.16444839475522438
"OPC, occipital polar cortex,Left",0.16295373486647424
"mOccG, middle occipital gyrus,Left",0.15964890842691876
"A13, area 13,Left",0.14368055296019108
"dmPOS, dorsomedial parietooccipital  sulcus(PEr) ,Right",0.14230608853813237
"A46, area 46,Left",0.13166548462458083
"A21c, caudal area 21,Right",0.1302411125394714
"A20cv, caudoventral of area 20,Right",0.12777940585659084
