Brain_Region,Loading
"A21r, rostral area 21,Left",0.17826639711806405
"A24cd, caudodorsal area 24,Left",0.1613662843362666
"mPFtha, medial pre-frontal thalamus,Right",0.16117976131543538
"A22r, rostral area 22,Right",0.15175092718335184
"A12/47o, orbital area 12/47,Left",0.14972190862794474
"A23v, ventral area 23,Right",0.14446340372200378
"A9/46d, dorsal area 9/46,Left",0.1389181103668886
"cpSTS, caudoposterior superior temporal sulcus,Right",0.1306006557937772
"cCunG, caudal cuneus gyrus,Left",0.13022034356090992
"rpSTS, rostroposterior superior temporal sulcus,Left",0.12642269836145015
