Brain_Region,Loading
"A6dl, dorsolateral area 6,Left",0.18785809347348337
"A12/47l, lateral area 12/47,Right",0.16770151744009087
"IFS, inferior frontal sulcus,Right",0.16443395803434968
"A38l, lateral area 38,Left",0.14527439770152334
"A9/46d, dorsal area 9/46,Left",0.14404657237274535
"A20cl, caudolateral of area 20,Left",0.14378618723998107
"TI, area TI(temporal agranular insular cortex),Right",0.13910285923029655
"A20il, intermediate lateral area 20,Right",0.13898876611973088
"dIa, dorsal agranular insula,Right",0.1345047537596547
"OPC, occipital polar cortex,Left",0.13361769917314437
