Brain_Region,Loading
"A11m, medial area 11,Left",0.17600963079840684
"A21c, caudal area 21,Right",0.16454954632693872
"A12/47l, lateral area 12/47,Left",0.1637013395072122
"rCunG, rostral cuneus gyrus,Right",0.15195664596389893
"Stha, sensory thalamus,Right",0.14902692627713393
"IFS, inferior frontal sulcus,Right",0.14682819551905282
"A46, area 46,Left",0.14503230166246855
"A41/42, area 41/42,Right",0.14064441548549886
"A38m, medial area 38,Left",0.1401856956850289
"iOccG, inferior occipital gyrus,Right",0.14012158277680753
