Brain_Region,Loading
"A8vl, ventrolateral area 8,Left",0.21623927427069223
"A20rv, rostroventral area 20,Left",0.1917671757181254
"A14m, medial area 14,Left",0.17800131008385958
"TI, area TI(temporal agranular insular cortex),Right",0.16720876571295587
"cTtha, caudal temporal thalamus,Right",0.15545149678021136
"A44op, opercular area 44,Left",0.1514967040446051
"A35/36c, caudal area 35/36,Right",0.13830068314884905
"cpSTS, caudoposterior superior temporal sulcus,Left",0.1354624126726171
"mPMtha, pre-motor thalamus,Right",0.13481501256254144
"G, hypergranular insula,Right",0.12324575780735601
