Brain_Region,Loading
"TH, area TH (medial PPHC),Right",0.16609456966016878
"A5l, lateral area 5,Left",0.14604742835897996
"OPC, occipital polar cortex,Left",0.14186058633218826
"A7c, caudal area 7,Left",0.1411115195053785
"A11m, medial area 11,Left",0.14021130700599155
"vIa, ventral agranular insula,Left",0.13966919429699412
"TI, area TI(temporal agranular insular cortex),Right",0.13871303549970795
"GP, globus pallidus,Left",0.13829216602579414
"A6cvl, caudal ventrolateral area 6,Left",0.135965285343397
"A38l, lateral area 38,Left",0.13512976860820736
