Brain_Region,Loading
"PPtha, posterior parietal thalamus,Right",0.21397100622398224
"A40c, caudal area 40(PFm),Left",0.2109594247314417
"A7ip, intraparietal area 7(hIP3),Left",0.21016302810997126
"vmPu, ventromedial putamen,Right",0.16750771349214766
"A7c, caudal area 7,Right",0.15236049586488212
"A6vl, ventrolateral area 6,Left",0.14463783366025174
"msOccG, medial superior occipital gyrus,Right",0.13655038255343951
"A7m, medial area 7(PEp),Left",0.13577987094490326
"A37lv, lateroventral area37,Left",0.13443324980563792
"rpSTS, rostroposterior superior temporal sulcus,Right",0.1307608851701485
