Brain_Region,Loading
"A14m, medial area 14,Right",0.16796510470344708
"A44d,dorsal area 44,Right",0.16761531534757768
"A20il, intermediate lateral area 20,Right",0.1538463998128723
"A10m, medial area 10,Right",0.1531601057879839
"msOccG, medial superior occipital gyrus,Right",0.14992678755998168
"A9/46d, dorsal area 9/46,Right",0.14875663740160108
"A20cv, caudoventral of area 20,Left",0.14250668401787095
"A24rv, rostroventral area 24,Right",0.14113291341436204
"A37mv, medioventral area37,Left",0.14018093964729314
"cLinG, caudal lingual gyrus,Left",0.13596981990565618
