Brain_Region,Loading
"A32p, pregenual area 32,Right",0.19524546004789223
"A32p, pregenual area 32,Left",0.1738119706466651
"aSTS, anterior superior temporal sulcus,Right",0.16206538978460117
"A10l, lateral area10,Left",0.15681340620179962
"iOccG, inferior occipital gyrus,Right",0.1499795294075835
"Otha, occipital thalamus,Left",0.1474636760233023
"A1/2/3tru, area1/2/3(trunk region),Left",0.14662039819959877
"A45r, rostral area 45,Right",0.14398116331707958
"A31, area 31 (Lc1),Right",0.13966876072560136
"iOccG, inferior occipital gyrus,Left",0.13689325163433183
