Brain_Region,Loading
"A6cdl, caudal dorsolateral area 6,Left",0.2771867224707947
"A44v, ventral area 44,Left",0.2013630431792987
"A37mv, medioventral area37,Right",0.1842075510414824
"A41/42, area 41/42,Right",0.17436277570540337
"A39rv, rostroventral area 39(PGa),Right",0.16174928675707934
"rLinG, rostral lingual gyrus,Right",0.1439468959987511
"OPC, occipital polar cortex,Left",0.1429352014032489
"A20iv, intermediate ventral area 20,Left",0.1387585367041154
"A44v, ventral area 44,Right",0.13624253712467221
"mPMtha, pre-motor thalamus,Left",0.13326019238102368
