Brain_Region,Loading
"A39rv, rostroventral area 39(PGa),Left",0.15865148957668743
"dCa, dorsal caudate,Left",0.15796429890665256
"rCunG, rostral cuneus gyrus,Right",0.15114622080498444
"A40c, caudal area 40(PFm),Left",0.14520405658738658
"A37dl, dorsolateral area37,Right",0.14265613380226827
"OPC, occipital polar cortex,Right",0.13694023469058467
"lsOccG, lateral superior occipital gyrus,Right",0.1355686406250232
"A4hf, area 4(head and face region),Right",0.1343407924414917
"vIa, ventral agranular insula,Left",0.13400091083835125
"A4t, area 4(trunk region),Left",0.13346499704067882
