Brain_Region,Loading
"A6cdl, caudal dorsolateral area 6,Left",0.16695427202306432
"A9/46v, ventral area 9/46 ,Left",0.16464560164853242
"rLinG, rostral lingual gyrus,Left",0.1557457671604285
"A6m, medial area 6,Right",0.15275835579724403
"vmPOS,ventromedial parietooccipital sulcus,Left",0.14226709778505173
"aSTS, anterior superior temporal sulcus,Right",0.13738502832767827
"rTtha, rostral temporal thalamus,Right",0.1358146914387629
"A44v, ventral area 44,Right",0.13316612130296793
"A22r, rostral area 22,Right",0.1307277015129261
"A4tl, area 4(tongue and larynx region),Right",0.12944481749353995
