Brain_Region,Loading
"A8dl, dorsolateral area 8,Right",0.16906329001589815
"aSTS, anterior superior temporal sulcus,Left",0.15924389230593333
"A9/46v, ventral area 9/46 ,Right",0.15043913220226762
"A39c, caudal area 39(PGp),Right",0.14717839928245333
"A11l, lateral area 11,Right",0.1465490254377349
"dId, dorsal dysgranular insula,Left",0.1426222450298623
"A4t, area 4(trunk region),Left",0.13760360785706222
"A46, area 46,Right",0.1347274299245066
"A35/36c, caudal area 35/36,Right",0.13269969337439558
"A24cd, caudodorsal area 24,Left",0.13207087996084685
