Brain_Region,Loading
"A24cd, caudodorsal area 24,Right",0.1717779730357956
"cTtha, caudal temporal thalamus,Right",0.1633338354772915
"A38l, lateral area 38,Right",0.15775382787340303
"A40rd, rostrodorsal area 40(PFt),Right",0.1551613091566879
"A35/36c, caudal area 35/36,Left",0.14513773255874476
"A45r, rostral area 45,Left",0.14136745974866186
"A1/2/3tonIa, area 1/2/3(tongue and larynx region),Left",0.14083533334511625
"Stha, sensory thalamus,Right",0.1372161327763353
"A13, area 13,Left",0.1367727397765338
"A39rv, rostroventral area 39(PGa),Left",0.13293651787318955
