Brain_Region,Loading
"A10l, lateral area10,Right",0.15831042855126606
"A7pc, postcentral area 7,Left",0.15338902598853887
"A24rv, rostroventral area 24,Right",0.15242668367735057
"dCa, dorsal caudate,Right",0.14887293476376975
"A5m, medial area 5(PEm),Left",0.14545053566910382
"A21c, caudal area 21,Left",0.14232313422727708
"A32sg, subgenual area 32,Left",0.14025033808264567
"A20cl, caudolateral of area 20,Left",0.13994470048424776
"A22c, caudal area 22,Left",0.13351114536612935
"IFS, inferior frontal sulcus,Right",0.1296417005666095
