Brain_Region,Loading
"cCunG, caudal cuneus gyrus,Left",0.1865394371277286
"dCa, dorsal caudate,Right",0.17335867261196716
"A21c, caudal area 21,Right",0.15871757431482011
"A4hf, area 4(head and face region),Right",0.1490046190650512
"TH, area TH (medial PPHC),Left",0.144607902966406
"dlPu, dorsolateral putamen,Right",0.13478626471323504
"aSTS, anterior superior temporal sulcus,Right",0.13339759168726412
"vmPOS,ventromedial parietooccipital sulcus,Left",0.13293001852534475
"Stha, sensory thalamus,Left",0.13242535395235425
"A32sg, subgenual area 32,Right",0.13092752719888584
