Brain_Region,Loading
"TI, area TI(temporal agranular insular cortex),Right",0.18732827082293121
"rTtha, rostral temporal thalamus,Left",0.1708526424167182
"A1/2/3tonIa, area 1/2/3(tongue and larynx region),Left",0.1657456577309703
"V5/MT+, area V5/MT+,Right",0.15295705359941347
"lAmyg, lateral amygdala,Right",0.1410828724050582
"A41/42, area 41/42,Left",0.13819845980095652
"A9m,medial area 9,Right",0.13606504069944902
"lAmyg, lateral amygdala,Left",0.13386944602909498
"A23d, dorsal area 23,Right",0.13260436748406984
"A6vl, ventrolateral area 6,Left",0.13168850208553212
