Brain_Region,Loading
"A7c, caudal area 7,Left",0.20070263612063233
"NAC, nucleus accumbens,Right",0.19312125081701892
"A20cl, caudolateral of area 20,Right",0.18650311883795773
"A22c, caudal area 22,Left",0.16300480148948535
"A45r, rostral area 45,Left",0.15283578008733525
"A40rd, rostrodorsal area 40(PFt),Right",0.14602528301519394
"IFS, inferior frontal sulcus,Right",0.1414247457961309
"A37vl, ventrolateral area 37,Right",0.14132929009471845
"IFJ, inferior frontal junction,Right",0.1323118579007495
"aSTS, anterior superior temporal sulcus,Right",0.126900909021883
