Brain_Region,Loading
"A9l, lateral area 9,Right",0.16845650735107676
"A23c, caudal area 23,Right",0.16121148350398276
"A5l, lateral area 5,Left",0.14295703677674984
"A13, area 13,Left",0.1413582481484275
"cpSTS, caudoposterior superior temporal sulcus,Right",0.1398571562174815
"A6cvl, caudal ventrolateral area 6,Right",0.13863928847600349
"TH, area TH (medial PPHC),Right",0.13077150010398916
"A24rv, rostroventral area 24,Right",0.12936144713416398
"A41/42, area 41/42,Right",0.1292197656438694
"G, hypergranular insula,Right",0.12382944124519654
