Brain_Region,Loading
"A37dl, dorsolateral area37,Left",0.14239876401472562
"A37lv, lateroventral area37,Right",0.1401988396750313
"A20rv, rostroventral area 20,Left",0.13885421162673256
"A35/36c, caudal area 35/36,Right",0.13814433906165025
"A39c, caudal area 39(PGp),Right",0.13399534867722393
"PPtha, posterior parietal thalamus,Left",0.12730601488943757
"A20cl, caudolateral of area 20,Left",0.12727688376040486
"A35/36r, rostral area 35/36,Left",0.12682314759013572
"Stha, sensory thalamus,Right",0.12545312181742144
"lPFtha, lateral pre-frontal thalamus,Right",0.12512209560259857
