Brain_Region,Loading
"A10l, lateral area10,Left",0.22186491394693267
"A8vl, ventrolateral area 8,Left",0.1882566823509384
"mAmyg, medial amygdala,Right",0.1791739362872302
"dCa, dorsal caudate,Left",0.17028976953037878
"vmPu, ventromedial putamen,Right",0.16130260939665933
"A20r, rostral area 20,Left",0.1483758903465555
"A8dl, dorsolateral area 8,Left",0.14353216200751168
"A5l, lateral area 5,Right",0.13598008165079753
"A9l, lateral area 9,Left",0.13414485042488328
"A4ul, area 4(upper limb region),Right",0.13116778665131354
